Start	Duration	Audio I/O Thread	Client Process	Input Sample Time	Input Host Time	Output Sample Time	Output Host Time	
00:32.160.191	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,308,388	6489534116992	1,310,436	6489535231549	
00:32.183.370	1.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,309,412	6489534674270	1,311,460	6489535788828	
00:32.206.592	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,310,436	6489535231549	1,312,484	6489536346106	
00:32.229.823	1.13 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,311,460	6489535788828	1,313,508	6489536903385	
00:32.253.068	1.75 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,312,484	6489536346106	1,314,532	6489537460664	
00:32.276.295	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,313,508	6489536903385	1,315,556	6489538017942	
00:32.299.486	1.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,314,532	6489537460664	1,316,580	6489538575221	
00:32.322.730	1.91 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,315,556	6489538017942	1,317,604	6489539132500	
00:32.345.961	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,316,580	6489538575221	1,318,628	6489539689778	
00:32.369.193	2.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,317,604	6489539132500	1,319,652	6489540247057	
00:32.392.402	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,318,628	6489539689778	1,320,676	6489540804336	
00:32.415.583	1.04 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,319,652	6489540247057	1,321,700	6489541361614	
00:32.438.824	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,320,676	6489540804336	1,322,724	6489541918893	
00:32.462.059	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,321,700	6489541361614	1,323,748	6489542476171	
00:32.485.267	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,322,724	6489541918893	1,324,772	6489543033450	
00:32.508.504	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,323,748	6489542476171	1,325,796	6489543590729	
00:32.531.694	1.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,324,772	6489543033450	1,326,820	6489544148007	
00:32.554.883	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,325,796	6489543590729	1,327,844	6489544705286	
00:32.578.139	2.02 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,326,820	6489544148007	1,328,868	6489545262565	
00:32.601.374	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,327,844	6489544705286	1,329,892	6489545819843	
00:32.624.537	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,328,868	6489545262565	1,330,916	6489546377122	
00:32.647.785	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,329,892	6489545819843	1,331,940	6489546934401	
00:32.671.024	1.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,330,916	6489546377122	1,332,964	6489547491679	
00:32.694.241	2.50 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,331,940	6489546934401	1,333,988	6489548048958	
00:32.717.479	2.43 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,332,964	6489547491679	1,335,012	6489548606236	
00:32.740.658	1.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,333,988	6489548048958	1,336,036	6489549163515	
00:32.763.917	1.49 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,335,012	6489548606236	1,337,060	6489549720794	
00:32.787.120	1.53 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,336,036	6489549163515	1,338,084	6489550278072	
00:32.810.335	2.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,337,060	6489549720794	1,339,108	6489550835351	
00:32.833.562	1.36 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,338,084	6489550278072	1,340,132	6489551392630	
00:32.856.780	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,339,108	6489550835351	1,341,156	6489551949908	
00:32.879.982	1.09 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,340,132	6489551392630	1,342,180	6489552507187	
00:32.903.224	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,341,156	6489551949908	1,343,204	6489553064466	
00:32.926.434	1.93 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,342,180	6489552507187	1,344,228	6489553621744	
00:32.949.657	1.88 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,343,204	6489553064466	1,345,252	6489554179023	
00:32.972.886	1.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,344,228	6489553621744	1,346,276	6489554736302	
00:32.996.091	1.83 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,345,252	6489554179023	1,347,300	6489555293580	
00:33.019.348	2.37 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,346,276	6489554736302	1,348,324	6489555850859	
00:33.042.526	1.80 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,347,300	6489555293580	1,349,348	6489556408137	
00:33.065.756	1.55 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,348,324	6489555850859	1,350,372	6489556965416	
00:33.089.005	2.13 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,349,348	6489556408137	1,351,396	6489557522695	
00:33.112.196	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,350,372	6489556965416	1,352,420	6489558079973	
00:33.135.431	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,351,396	6489557522695	1,353,444	6489558637252	
00:33.158.651	2.41 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,352,420	6489558079973	1,354,468	6489559194531	
00:33.181.853	1.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,353,444	6489558637252	1,355,492	6489559751809	
00:33.205.066	1.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,354,468	6489559194531	1,356,516	6489560309088	
00:33.228.297	2.36 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,355,492	6489559751809	1,357,540	6489560866367	
00:33.251.522	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,356,516	6489560309088	1,358,564	6489561423645	
00:33.274.735	1.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,357,540	6489560866367	1,359,588	6489561980924	
00:33.297.957	1.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,358,564	6489561423645	1,360,612	6489562538203	
00:33.321.158	1.51 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,359,588	6489561980924	1,361,636	6489563095481	
00:33.344.407	1.77 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,360,612	6489562538203	1,362,660	6489563652760	
00:33.367.604	1.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,361,636	6489563095481	1,363,684	6489564210038	
00:33.390.824	1.38 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,362,660	6489563652760	1,364,708	6489564767317	
00:33.414.018	1.41 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,363,684	6489564210038	1,365,732	6489565324596	
00:33.437.240	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,364,708	6489564767317	1,366,756	6489565881874	
00:33.460.476	2.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,365,732	6489565324596	1,367,780	6489566439153	
00:33.483.718	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,366,756	6489565881874	1,368,804	6489566996432	
00:33.506.916	1.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,367,780	6489566439153	1,369,828	6489567553710	
00:33.530.151	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,368,804	6489566996432	1,370,852	6489568110989	
00:33.553.332	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,369,828	6489567553710	1,371,876	6489568668268	
00:33.576.583	1.48 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,370,852	6489568110989	1,372,900	6489569225546	
00:33.599.790	1.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,371,876	6489568668268	1,373,924	6489569782825	
00:33.623.052	1.20 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,372,900	6489569225546	1,374,948	6489570340104	
00:33.646.234	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,373,924	6489569782825	1,375,972	6489570897382	
00:33.669.481	1.86 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,374,948	6489570340104	1,376,996	6489571454661	
00:33.692.687	1.98 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,375,972	6489570897382	1,378,020	6489572011939	
00:33.715.908	1.17 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,376,996	6489571454661	1,379,044	6489572569218	
00:33.739.116	1.06 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,378,020	6489572011939	1,380,068	6489573126497	
00:33.762.363	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,379,044	6489572569218	1,381,092	6489573683775	
00:33.785.577	2.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,380,068	6489573126497	1,382,116	6489574241054	
00:33.808.789	1.76 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,381,092	6489573683775	1,383,140	6489574798333	
00:33.831.986	1.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,382,116	6489574241054	1,384,164	6489575355611	
00:33.855.221	1.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,383,140	6489574798333	1,385,188	6489575912890	
00:33.878.469	2.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,384,164	6489575355611	1,386,212	6489576470169	
00:33.901.670	1.72 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,385,188	6489575912890	1,387,236	6489577027447	
00:33.924.887	1.76 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,386,212	6489576470169	1,388,260	6489577584726	
00:33.948.121	1.77 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,387,236	6489577027447	1,389,284	6489578142004	
00:33.971.337	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,388,260	6489577584726	1,390,308	6489578699283	
00:33.994.553	1.79 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,389,284	6489578142004	1,391,332	6489579256562	
00:34.017.773	1.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,390,308	6489578699283	1,392,356	6489579813840	
00:34.040.951	974.21 µs	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,391,332	6489579256562	1,393,380	6489580371119	
00:34.064.209	1.13 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,392,356	6489579813840	1,394,404	6489580928398	
00:34.087.442	2.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,393,380	6489580371119	1,395,428	6489581485676	
00:34.110.657	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,394,404	6489580928398	1,396,452	6489582042955	
00:34.133.877	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,395,428	6489581485676	1,397,476	6489582600234	
00:34.157.082	1.08 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,396,452	6489582042955	1,398,500	6489583157512	
00:34.180.316	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,397,476	6489582600234	1,399,524	6489583714791	
00:34.203.537	1.47 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,398,500	6489583157512	1,400,548	6489584272070	
00:34.226.774	2.43 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,399,524	6489583714791	1,401,572	6489584829348	
00:34.249.951	1.98 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,400,548	6489584272070	1,402,596	6489585386627	
00:34.273.162	1.02 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,401,572	6489584829348	1,403,620	6489585943905	
00:34.296.389	1.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,402,596	6489585386627	1,404,644	6489586501184	
00:34.319.643	1.80 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,403,620	6489585943905	1,405,668	6489587058463	
00:34.342.847	2.46 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,404,644	6489586501184	1,406,692	6489587615741	
00:34.366.070	1.40 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,405,668	6489587058463	1,407,716	6489588173020	
00:34.389.301	1.90 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,406,692	6489587615741	1,408,740	6489588730299	
00:34.412.513	1.51 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,407,716	6489588173020	1,409,764	6489589287577	
00:34.435.735	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,408,740	6489588730299	1,410,788	6489589844856	
00:34.458.967	2.37 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,409,764	6489589287577	1,411,812	6489590402135	
00:34.482.150	1.64 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,410,788	6489589844856	1,412,836	6489590959413	
00:34.505.371	1.05 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,411,812	6489590402135	1,413,860	6489591516692	
00:34.528.625	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,412,836	6489590959413	1,414,884	6489592073971	
00:34.551.820	1.51 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,413,860	6489591516692	1,415,908	6489592631249	
00:34.575.036	1.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,414,884	6489592073971	1,416,932	6489593188528	
00:34.598.241	1.06 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,415,908	6489592631249	1,417,956	6489593745806	
00:34.621.500	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,416,932	6489593188528	1,418,980	6489594303085	
00:34.644.719	2.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,417,956	6489593745806	1,420,004	6489594860364	
00:34.667.929	2.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,418,980	6489594303085	1,421,028	6489595417642	
00:34.691.232	1.17 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,420,004	6489594860364	1,422,052	6489595974921	
00:34.714.382	1.87 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,421,028	6489595417642	1,423,076	6489596532200	
00:34.737.581	2.20 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,422,052	6489595974921	1,424,100	6489597089478	
00:34.760.811	2.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,423,076	6489596532200	1,425,124	6489597646757	
00:34.784.045	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,424,100	6489597089478	1,426,148	6489598204036	
00:34.807.260	1.09 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,425,124	6489597646757	1,427,172	6489598761314	
00:34.830.474	2.21 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,426,148	6489598204036	1,428,196	6489599318593	
00:34.853.692	2.21 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,427,172	6489598761314	1,429,220	6489599875871	
00:34.876.901	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,428,196	6489599318593	1,430,244	6489600433150	
00:34.900.103	2.25 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,429,220	6489599875871	1,431,268	6489600990429	
00:34.923.307	985.62 µs	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,430,244	6489600433150	1,432,292	6489601547707	
00:34.946.551	1.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,431,268	6489600990429	1,433,316	6489602104986	
00:34.969.785	1.66 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,432,292	6489601547707	1,434,340	6489602662265	
00:34.993.012	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,433,316	6489602104986	1,435,364	6489603219543	
00:35.016.234	1.44 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,434,340	6489602662265	1,436,388	6489603776822	
00:35.039.463	1.90 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,435,364	6489603219543	1,437,412	6489604334101	
00:35.062.675	2.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,436,388	6489603776822	1,438,436	6489604891379	
00:35.085.901	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,437,412	6489604334101	1,439,460	6489605448658	
00:35.109.095	1.44 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,438,436	6489604891379	1,440,484	6489606005937	
00:35.132.335	1.06 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,439,460	6489605448658	1,441,508	6489606563215	
00:35.155.567	1.25 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,440,484	6489606005937	1,442,532	6489607120494	
00:35.178.778	2.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,441,508	6489606563215	1,443,556	6489607677772	
00:35.202.007	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,442,532	6489607120494	1,444,580	6489608235051	
00:35.225.196	1.22 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,443,556	6489607677772	1,445,604	6489608792330	
00:35.248.419	1.09 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,444,580	6489608235051	1,446,628	6489609349608	
00:35.271.684	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,445,604	6489608792330	1,447,652	6489609906887	
00:35.294.890	1.66 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,446,628	6489609349608	1,448,676	6489610464166	
00:35.318.126	1.70 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,447,652	6489609906887	1,449,700	6489611021444	
00:35.341.325	1.44 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,448,676	6489610464166	1,450,724	6489611578723	
00:35.364.561	1.94 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,449,700	6489611021444	1,451,748	6489612136002	
00:35.387.779	2.50 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,450,724	6489611578723	1,452,772	6489612693280	
00:35.411.003	2.44 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,451,748	6489612136002	1,453,796	6489613250559	
00:35.434.217	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,452,772	6489612693280	1,454,820	6489613807838	
00:35.457.404	1.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,453,796	6489613250559	1,455,844	6489614365116	
00:35.480.615	1.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,454,820	6489613807838	1,456,868	6489614922395	
00:35.503.847	1.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,455,844	6489614365116	1,457,892	6489615479673	
00:35.527.071	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,456,868	6489614922395	1,458,916	6489616036952	
00:35.550.311	2.39 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,457,892	6489615479673	1,459,940	6489616594231	
00:35.573.514	1.49 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,458,916	6489616036952	1,460,964	6489617151509	
00:35.596.735	2.09 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,459,940	6489616594231	1,461,988	6489617708788	
00:35.619.940	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,460,964	6489617151509	1,463,012	6489618266067	
00:35.643.160	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,461,988	6489617708788	1,464,036	6489618823345	
00:35.666.359	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,463,012	6489618266067	1,465,060	6489619380624	
00:35.689.611	1.21 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,464,036	6489618823345	1,466,084	6489619937903	
00:35.712.816	1.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,465,060	6489619380624	1,467,108	6489620495181	
00:35.736.044	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,466,084	6489619937903	1,468,132	6489621052460	
00:35.759.263	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,467,108	6489620495181	1,469,156	6489621609739	
00:35.782.455	1.01 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,468,132	6489621052460	1,470,180	6489622167017	
00:35.805.737	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,469,156	6489621609739	1,471,204	6489622724296	
00:35.828.914	1.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,470,180	6489622167017	1,472,228	6489623281574	
00:35.852.178	2.00 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,471,204	6489622724296	1,473,252	6489623838853	
